"Symbol","Type","Start line","End line","Data type","Identifier tokens","Program Domain matches","Problem Domain matches","Symbol id"
"png_read_filter_row_sub4_sse2","UNEXPOSED_EXPR",40,40,"void (*)(png_row_infop, png_bytep, png_const_bytep)","png read filter row sub4 sse2","read : Operations as part of Data structure","png","1716842524"
"read_filter","UNEXPOSED_EXPR",41,41,"void (**)(png_row_infop, png_bytep, png_const_bytep)","read filter","read : Operations as part of Data structure","","1772345718"
"pp","UNEXPOSED_EXPR",41,41,"png_structp","pp","","","961573475"
"png_read_filter_row_avg4_sse2","UNEXPOSED_EXPR",41,41,"void (*)(png_row_infop, png_bytep, png_const_bytep)","png read filter row avg4 sse2","read : Operations as part of Data structure","png","2571793336"
"read_filter","UNEXPOSED_EXPR",42,42,"void (**)(png_row_infop, png_bytep, png_const_bytep)","read filter","read : Operations as part of Data structure","","133087333"
"pp","UNEXPOSED_EXPR",42,42,"png_structp","pp","","","394684385"
"png_read_filter_row_paeth4_sse2","UNEXPOSED_EXPR",43,43,"void (*)(png_row_infop, png_bytep, png_const_bytep)","png read filter row paeth4 sse2","read : Operations as part of Data structure","png","2206594480"
"bpp","DECL_REF_EXPR",31,31,"unsigned int","bpp","","","1424601183"
"pp","DECL_REF_EXPR",33,33,"png_structp","pp","","","2408515890"
"png_read_filter_row_sub3_sse2","DECL_REF_EXPR",33,33,"void (png_row_infop, png_bytep, png_const_bytep)","png read filter row sub3 sse2","read : Operations as part of Data structure","png","1579019557"
"pp","DECL_REF_EXPR",34,34,"png_structp","pp","","","3076043952"
"png_read_filter_row_avg3_sse2","DECL_REF_EXPR",34,34,"void (png_row_infop, png_bytep, png_const_bytep)","png read filter row avg3 sse2","read : Operations as part of Data structure","png","1702900034"
"pp","DECL_REF_EXPR",35,35,"png_structp","pp","","","423486471"
"png_read_filter_row_paeth3_sse2","DECL_REF_EXPR",36,36,"void (png_row_infop, png_bytep, png_const_bytep)","png read filter row paeth3 sse2","read : Operations as part of Data structure","png","3318681504"
"bpp","DECL_REF_EXPR",38,38,"unsigned int","bpp","","","4071228087"
"pp","DECL_REF_EXPR",40,40,"png_structp","pp","","","2273368587"
"png_read_filter_row_sub4_sse2","DECL_REF_EXPR",40,40,"void (png_row_infop, png_bytep, png_const_bytep)","png read filter row sub4 sse2","read : Operations as part of Data structure","png","1659045461"
"pp","DECL_REF_EXPR",41,41,"png_structp","pp","","","2481996716"
"png_read_filter_row_avg4_sse2","DECL_REF_EXPR",41,41,"void (png_row_infop, png_bytep, png_const_bytep)","png read filter row avg4 sse2","read : Operations as part of Data structure","png","1912521813"
"pp","DECL_REF_EXPR",42,42,"png_structp","pp","","","2506500396"
"png_read_filter_row_paeth4_sse2","DECL_REF_EXPR",43,43,"void (png_row_infop, png_bytep, png_const_bytep)","png read filter row paeth4 sse2","read : Operations as part of Data structure","png","2262519122"
"pp","PARM_DECL",20,20,"png_structp","pp","","","1936723061"
"bpp","PARM_DECL",20,20,"unsigned int","bpp","","","3516713673"
